objectid,shape_id,route_id,route_short_name,route_long_name,route_type,agency_id,route_desc,route_url,route_color,route_text_color,route_type_text,routeshapename,route_color_rgb,route_text_color_rgb,shape_Length
379,907_9_46,907,907,Iris Transit Center - San Ysidro Counterclockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=907,000099,FFFFFF,Bus,907_9_46_907,"(0, 0, 153)","(255, 255, 255)",19703.839322935076780
380,907_9_47,907,907,Iris Transit Center - San Ysidro Counterclockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=907,000099,FFFFFF,Bus,907_9_47_907,"(0, 0, 153)","(255, 255, 255)",19664.782457311695907
381,907_9_48,907,907,Iris Transit Center - San Ysidro Counterclockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=907,000099,FFFFFF,Bus,907_9_48_907,"(0, 0, 153)","(255, 255, 255)",19664.782457311695907
382,907_9_49,907,907,Iris Transit Center - San Ysidro Counterclockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=907,000099,FFFFFF,Bus,907_9_49_907,"(0, 0, 153)","(255, 255, 255)",39368.621780246772687
383,907_9_50,907,907,Iris Transit Center - San Ysidro Counterclockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=907,000099,FFFFFF,Bus,907_9_50_907,"(0, 0, 153)","(255, 255, 255)",19703.839322935076780
384,909_2_13,909,909,Otay Mesa Transit Center - SWC at Otay Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=909,000099,FFFFFF,Bus,909_2_13_909,"(0, 0, 153)","(255, 255, 255)",26823.646498620451894
385,909_3_12,909,909,Otay Mesa Transit Center - SWC at Otay Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=909,000099,FFFFFF,Bus,909_3_12_909,"(0, 0, 153)","(255, 255, 255)",37716.707914973172592
386,916_8_34,916,916,Oak Park-Emerald Hills Loop CW,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=916,000099,FFFFFF,Bus,916_8_34_916,"(0, 0, 153)","(255, 255, 255)",61144.519642335450044
387,916_8_35,916,916,Oak Park-Emerald Hills Loop CW,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=916,000099,FFFFFF,Bus,916_8_35_916,"(0, 0, 153)","(255, 255, 255)",22198.967077444169263
388,916_8_36,916,916,Oak Park-Emerald Hills Loop CW,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=916,000099,FFFFFF,Bus,916_8_36_916,"(0, 0, 153)","(255, 255, 255)",29384.584795514314465
389,917_9_21,917,917,Oak Park-Emerald Hills Loop CCW,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=917,000099,FFFFFF,Bus,917_9_21_917,"(0, 0, 153)","(255, 255, 255)",27994.285602488685981
390,917_9_22,917,917,Oak Park-Emerald Hills Loop CCW,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=917,000099,FFFFFF,Bus,917_9_22_917,"(0, 0, 153)","(255, 255, 255)",60686.470259094938228
391,921_2_65,921,921,UTC - Miramar College Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=921,000099,FFFFFF,Bus,921_2_65_921,"(0, 0, 153)","(255, 255, 255)",47555.797329595312476
392,921_2_79,921,921,UTC - Miramar College Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=921,000099,FFFFFF,Bus,921_2_79_921,"(0, 0, 153)","(255, 255, 255)",60138.452930102088430
393,921_3_76,921,921,UTC - Miramar College Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=921,000099,FFFFFF,Bus,921_3_76_921,"(0, 0, 153)","(255, 255, 255)",47612.838563668425195
394,921_3_78,921,921,UTC - Miramar College Transit Station,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=921,000099,FFFFFF,Bus,921_3_78_921,"(0, 0, 153)","(255, 255, 255)",58560.066145254815638
395,923_2_72,923,923,Downtown to Point Loma,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=923,000099,FFFFFF,Bus,923_2_72_923,"(0, 0, 153)","(255, 255, 255)",46890.766479799938679
396,923_3_73,923,923,Downtown to Point Loma,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=923,000099,FFFFFF,Bus,923_3_73_923,"(0, 0, 153)","(255, 255, 255)",48151.005154901155038
397,928_0_58,928,928,Fashion Valley - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=928,000099,FFFFFF,Bus,928_0_58_928,"(0, 0, 153)","(255, 255, 255)",55244.709971574819065
398,928_0_59,928,928,Fashion Valley - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=928,000099,FFFFFF,Bus,928_0_59_928,"(0, 0, 153)","(255, 255, 255)",51032.873806289106142
399,928_0_60,928,928,Fashion Valley - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=928,000099,FFFFFF,Bus,928_0_60_928,"(0, 0, 153)","(255, 255, 255)",35759.034839975698560
400,928_1_57,928,928,Fashion Valley - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=928,000099,FFFFFF,Bus,928_1_57_928,"(0, 0, 153)","(255, 255, 255)",49652.676316744807991
401,928_1_61,928,928,Fashion Valley - Kearny Mesa,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=928,000099,FFFFFF,Bus,928_1_61_928,"(0, 0, 153)","(255, 255, 255)",35527.561950230301591
402,929_0_154,929,929,Downtown - Iris Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=929,000099,FFFFFF,Bus,929_0_154_929,"(0, 0, 153)","(255, 255, 255)",82763.958430863203830
403,929_1_152,929,929,Downtown - Iris Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=929,000099,FFFFFF,Bus,929_1_152_929,"(0, 0, 153)","(255, 255, 255)",79574.641792343216366
404,932_0_74,932,932,Iris Transit Center - 8th St. Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=932,000099,FFFFFF,Bus,932_0_74_932,"(0, 0, 153)","(255, 255, 255)",55182.391285588295432
405,932_0_75,932,932,Iris Transit Center - 8th St. Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=932,000099,FFFFFF,Bus,932_0_75_932,"(0, 0, 153)","(255, 255, 255)",37010.391346389420505
406,932_1_77,932,932,Iris Transit Center - 8th St. Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=932,000099,FFFFFF,Bus,932_1_77_932,"(0, 0, 153)","(255, 255, 255)",56365.241850442333089
407,932_1_78,932,932,Iris Transit Center - 8th St. Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=932,000099,FFFFFF,Bus,932_1_78_932,"(0, 0, 153)","(255, 255, 255)",37108.939565489970846
408,933_9_65,933,933,Iris TC Loop - Imperial Beach Counterclock,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=933,000099,FFFFFF,Bus,933_9_65_933,"(0, 0, 153)","(255, 255, 255)",80414.783359971246682
409,934_8_62,934,934,Iris TC Loop - Imperial Beach Clockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=934,000099,FFFFFF,Bus,934_8_62_934,"(0, 0, 153)","(255, 255, 255)",80937.167816541128559
410,934_8_63,934,934,Iris TC Loop - Imperial Beach Clockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=934,000099,FFFFFF,Bus,934_8_63_934,"(0, 0, 153)","(255, 255, 255)",80937.167816541128559
411,934_8_64,934,934,Iris TC Loop - Imperial Beach Clockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=934,000099,FFFFFF,Bus,934_8_64_934,"(0, 0, 153)","(255, 255, 255)",41639.767285197202000
412,934_8_65,934,934,Iris TC Loop - Imperial Beach Clockwise,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=934,000099,FFFFFF,Bus,934_8_65_934,"(0, 0, 153)","(255, 255, 255)",48433.615767026560206
413,936_0_61,936,936,Spring Valley - SDSU,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=936,000099,FFFFFF,Bus,936_0_61_936,"(0, 0, 153)","(255, 255, 255)",42407.435963484225795
414,936_1_62,936,936,Spring Valley - SDSU,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=936,000099,FFFFFF,Bus,936_1_62_936,"(0, 0, 153)","(255, 255, 255)",39877.755186064132431
415,944_2_9,944,944,Sabre Springs Station - Poway,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=944,000099,FFFFFF,Bus,944_2_9_944,"(0, 0, 153)","(255, 255, 255)",27427.707276629887929
416,944_3_8,944,944,Sabre Springs Station - Poway,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=944,000099,FFFFFF,Bus,944_3_8_944,"(0, 0, 153)","(255, 255, 255)",29154.648796679972293
417,945_0_13,945,945,Rancho Bernardo Station - Poway,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=945,000099,FFFFFF,Bus,945_0_13_945,"(0, 0, 153)","(255, 255, 255)",56149.639029433717951
418,945_1_14,945,945,Rancho Bernardo Station - Poway,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=945,000099,FFFFFF,Bus,945_1_14_945,"(0, 0, 153)","(255, 255, 255)",55114.679439191742858
419,946_10_18,946,945A,Poway HS CC Loop,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=945A,000099,FFFFFF,Bus,946_10_18_946,"(0, 0, 153)","(255, 255, 255)",73371.158981726854108
420,946_11_17,946,945A,Poway HS CC Loop,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=945A,000099,FFFFFF,Bus,946_11_17_946,"(0, 0, 153)","(255, 255, 255)",73371.158981726854108
421,955_0_93,955,955,National City - San Diego State University,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=955,000099,FFFFFF,Bus,955_0_93_955,"(0, 0, 153)","(255, 255, 255)",52635.989249698788626
422,955_0_95,955,955,National City - San Diego State University,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=955,000099,FFFFFF,Bus,955_0_95_955,"(0, 0, 153)","(255, 255, 255)",29378.424916960830160
423,955_1_87,955,955,National City - San Diego State University,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=955,000099,FFFFFF,Bus,955_1_87_955,"(0, 0, 153)","(255, 255, 255)",22800.452987770600885
424,955_1_94,955,955,National City - San Diego State University,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=955,000099,FFFFFF,Bus,955_1_94_955,"(0, 0, 153)","(255, 255, 255)",52009.786246695766749
425,955_1_96,955,955,National City - San Diego State University,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=955,000099,FFFFFF,Bus,955_1_96_955,"(0, 0, 153)","(255, 255, 255)",40828.888284848064359
426,961_0_54,961,961,24th St Transit Center - Encanto Trolley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=961,000099,FFFFFF,Bus,961_0_54_961,"(0, 0, 153)","(255, 255, 255)",17276.412779463258630
427,961_0_55,961,961,24th St Transit Center - Encanto Trolley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=961,000099,FFFFFF,Bus,961_0_55_961,"(0, 0, 153)","(255, 255, 255)",49596.911171311650833
428,961_0_58,961,961,24th St Transit Center - Encanto Trolley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=961,000099,FFFFFF,Bus,961_0_58_961,"(0, 0, 153)","(255, 255, 255)",32320.498391848446772
429,961_1_56,961,961,24th St Transit Center - Encanto Trolley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=961,000099,FFFFFF,Bus,961_1_56_961,"(0, 0, 153)","(255, 255, 255)",50103.753682808259327
430,961_1_57,961,961,24th St Transit Center - Encanto Trolley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=961,000099,FFFFFF,Bus,961_1_57_961,"(0, 0, 153)","(255, 255, 255)",19114.084393315824855
431,962_2_44,962,962,8th St Transit Center - Spring Valley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=962,000099,FFFFFF,Bus,962_2_44_962,"(0, 0, 153)","(255, 255, 255)",39842.162123529466044
432,962_3_43,962,962,8th St Transit Center - Spring Valley,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=962,000099,FFFFFF,Bus,962_3_43_962,"(0, 0, 153)","(255, 255, 255)",39666.118761812780576
433,963_2_38,963,963,8th St Transit Center - Paradise Hills,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=963,000099,FFFFFF,Bus,963_2_38_963,"(0, 0, 153)","(255, 255, 255)",22726.416705689200171
434,963_2_40,963,963,8th St Transit Center - Paradise Hills,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=963,000099,FFFFFF,Bus,963_2_40_963,"(0, 0, 153)","(255, 255, 255)",3705.015461742587831
435,963_3_39,963,963,8th St Transit Center - Paradise Hills,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=963,000099,FFFFFF,Bus,963_3_39_963,"(0, 0, 153)","(255, 255, 255)",20598.926258093302749
436,964_2_32,964,964,Mira Mesa - Alliant University via MCTS,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=964,000099,FFFFFF,Bus,964_2_32_964,"(0, 0, 153)","(255, 255, 255)",39435.368066643299244
437,964_2_33,964,964,Mira Mesa - Alliant University via MCTS,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=964,000099,FFFFFF,Bus,964_2_33_964,"(0, 0, 153)","(255, 255, 255)",21936.700635055283783
438,964_3_40,964,964,Mira Mesa - Alliant University via MCTS,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=964,000099,FFFFFF,Bus,964_3_40_964,"(0, 0, 153)","(255, 255, 255)",18929.458012150418654
439,964_3_41,964,964,Mira Mesa - Alliant University via MCTS,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=964,000099,FFFFFF,Bus,964_3_41_964,"(0, 0, 153)","(255, 255, 255)",36295.024305287217430
440,965_9_21,965,965,City Heights Shuttle,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=965,000099,FFFFFF,Bus,965_9_21_965,"(0, 0, 153)","(255, 255, 255)",31587.286887244656100
441,967_9_53,967,967,24th St Transit Center - Division & Ava,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=967,000099,FFFFFF,Bus,967_9_53_967,"(0, 0, 153)","(255, 255, 255)",29561.271570504359261
442,967_9_54,967,967,24th St Transit Center - Division & Ava,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=967,000099,FFFFFF,Bus,967_9_54_967,"(0, 0, 153)","(255, 255, 255)",46785.478204510865908
443,967_9_55,967,967,24th St Transit Center - Division & Ava,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=967,000099,FFFFFF,Bus,967_9_55_967,"(0, 0, 153)","(255, 255, 255)",29688.010684549226426
444,968_2_47,968,968,8th St Transit Center - Plaza Bonita,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=968,000099,FFFFFF,Bus,968_2_47_968,"(0, 0, 153)","(255, 255, 255)",28703.696301738440525
445,968_3_43,968,968,8th St Transit Center - Plaza Bonita,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=968,000099,FFFFFF,Bus,968_3_43_968,"(0, 0, 153)","(255, 255, 255)",11286.883727081012694
446,968_3_46,968,968,8th St Transit Center - Plaza Bonita,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=968,000099,FFFFFF,Bus,968_3_46_968,"(0, 0, 153)","(255, 255, 255)",28616.080649198785977
447,985_9_13,985,985,UCSD Central Campus Station - Torrey Pines,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=985,000099,FFFFFF,Bus,985_9_13_985,"(0, 0, 153)","(255, 255, 255)",29054.149678647809196
448,985_9_14,985,985,UCSD Central Campus Station - Torrey Pines,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=985,000099,FFFFFF,Bus,985_9_14_985,"(0, 0, 153)","(255, 255, 255)",19246.710609624966310
449,985_9_15,985,985,UCSD Central Campus Station - Torrey Pines,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=985,000099,FFFFFF,Bus,985_9_15_985,"(0, 0, 153)","(255, 255, 255)",19315.754426404186233
450,992_9_57,992,992,Airport/Downtown Shuttle,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=992,000099,FFFFFF,Bus,992_9_57_992,"(0, 0, 153)","(255, 255, 255)",41033.885228002320218
451,992_9_58,992,992,Airport/Downtown Shuttle,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=992,000099,FFFFFF,Bus,992_9_58_992,"(0, 0, 153)","(255, 255, 255)",19269.065485543604154
452,9_0_138,9,9,Old Town - Jewell & Garnet,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=9,000099,FFFFFF,Bus,9_0_138_9,"(0, 0, 153)","(255, 255, 255)",17715.337243683254201
453,9_0_139,9,9,Old Town - Jewell & Garnet,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=9,000099,FFFFFF,Bus,9_0_139_9,"(0, 0, 153)","(255, 255, 255)",34144.163818536755571
454,9_0_140,9,9,Old Town - Jewell & Garnet,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=9,000099,FFFFFF,Bus,9_0_140_9,"(0, 0, 153)","(255, 255, 255)",28397.680886156536872
455,9_1_129,9,9,Old Town - Jewell & Garnet,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=9,000099,FFFFFF,Bus,9_1_129_9,"(0, 0, 153)","(255, 255, 255)",16860.507519973281887
456,9_1_141,9,9,Old Town - Jewell & Garnet,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=9,000099,FFFFFF,Bus,9_1_141_9,"(0, 0, 153)","(255, 255, 255)",32593.218999051328865
457,9_1_142,9,9,Old Town - Jewell & Garnet,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=9,000099,FFFFFF,Bus,9_1_142_9,"(0, 0, 153)","(255, 255, 255)",26846.736066671124718
458,AIR_9_245,AIR,,Old Town to Airport Shuttle,3,MTS,,https://www.san.org/Parking-Transportation/Public-Transportation#117819-trolley-service,000099,FFFFFF,Bus,AIR_9_245_AIR,"(0, 0, 153)","(255, 255, 255)",49513.634498247178271
459,S2_105_0_98,105,105,Old Town - University City,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=105,000099,FFFFFF,Bus,S2_105_0_98_105,"(0, 0, 153)","(255, 255, 255)",54630.034465856188035
460,S2_105_0_99,105,105,Old Town - University City,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=105,000099,FFFFFF,Bus,S2_105_0_99_105,"(0, 0, 153)","(255, 255, 255)",32981.031048265846039
461,S2_105_1_102,105,105,Old Town - University City,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=105,000099,FFFFFF,Bus,S2_105_1_102_105,"(0, 0, 153)","(255, 255, 255)",37947.438291409394878
462,S2_105_1_103,105,105,Old Town - University City,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=105,000099,FFFFFF,Bus,S2_105_1_103_105,"(0, 0, 153)","(255, 255, 255)",54934.031196192154312
463,S2_105_1_104,105,105,Old Town - University City,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=105,000099,FFFFFF,Bus,S2_105_1_104_105,"(0, 0, 153)","(255, 255, 255)",25812.646203135809628
464,S2_10_2_69,10,10,Old Town - University/College,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=10,000099,FFFFFF,Bus,S2_10_2_69_10,"(0, 0, 153)","(255, 255, 255)",46979.334334836021299
465,S2_10_2_71,10,10,Old Town - University/College,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=10,000099,FFFFFF,Bus,S2_10_2_71_10,"(0, 0, 153)","(255, 255, 255)",35911.244343862374080
466,S2_10_3_70,10,10,Old Town - University/College,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=10,000099,FFFFFF,Bus,S2_10_3_70_10,"(0, 0, 153)","(255, 255, 255)",48479.256004075985402
467,S2_10_3_72,10,10,Old Town - University/College,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=10,000099,FFFFFF,Bus,S2_10_3_72_10,"(0, 0, 153)","(255, 255, 255)",33028.309655823519279
468,S2_110_0_19,110,110,Mira Mesa - Downtown via Hwy 163,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=110,000099,FFFFFF,Bus,S2_110_0_19_110,"(0, 0, 153)","(255, 255, 255)",104997.845501326228259
469,S2_110_1_21,110,110,Mira Mesa - Downtown via Hwy 163,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=110,000099,FFFFFF,Bus,S2_110_1_21_110,"(0, 0, 153)","(255, 255, 255)",103910.427917962908396
470,S2_115_2_79,115,115,El Cajon T.C. - SDSU T.C.,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=115,000099,FFFFFF,Bus,S2_115_2_79_115,"(0, 0, 153)","(255, 255, 255)",32338.018884367495048
471,S2_115_2_81,115,115,El Cajon T.C. - SDSU T.C.,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=115,000099,FFFFFF,Bus,S2_115_2_81_115,"(0, 0, 153)","(255, 255, 255)",61830.653685424120340
472,S2_115_2_82,115,115,El Cajon T.C. - SDSU T.C.,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=115,000099,FFFFFF,Bus,S2_115_2_82_115,"(0, 0, 153)","(255, 255, 255)",50500.135093658333062
473,S2_115_3_76,115,115,El Cajon T.C. - SDSU T.C.,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=115,000099,FFFFFF,Bus,S2_115_3_76_115,"(0, 0, 153)","(255, 255, 255)",48620.862226185185136
474,S2_115_3_77,115,115,El Cajon T.C. - SDSU T.C.,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=115,000099,FFFFFF,Bus,S2_115_3_77_115,"(0, 0, 153)","(255, 255, 255)",59259.275315496910480
475,S2_115_3_80,115,115,El Cajon T.C. - SDSU T.C.,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=115,000099,FFFFFF,Bus,S2_115_3_80_115,"(0, 0, 153)","(255, 255, 255)",26651.230050271282380
476,S2_115_3_84,115,115,El Cajon T.C. - SDSU T.C.,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=115,000099,FFFFFF,Bus,S2_115_3_84_115,"(0, 0, 153)","(255, 255, 255)",15393.876042712983690
477,S2_11_0_307,11,11,SDSU - Downtown San Diego,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=11,000099,FFFFFF,Bus,S2_11_0_307_11,"(0, 0, 153)","(255, 255, 255)",51053.481157126509061
478,S2_11_0_309,11,11,SDSU - Downtown San Diego,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=11,000099,FFFFFF,Bus,S2_11_0_309_11,"(0, 0, 153)","(255, 255, 255)",54639.063324507478683
479,S2_11_1_311,11,11,SDSU - Downtown San Diego,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=11,000099,FFFFFF,Bus,S2_11_1_311_11,"(0, 0, 153)","(255, 255, 255)",55489.385950663949188
480,S2_11_1_312,11,11,SDSU - Downtown San Diego,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=11,000099,FFFFFF,Bus,S2_11_1_312_11,"(0, 0, 153)","(255, 255, 255)",36739.717153537407285
481,S2_11_1_313,11,11,SDSU - Downtown San Diego,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=11,000099,FFFFFF,Bus,S2_11_1_313_11,"(0, 0, 153)","(255, 255, 255)",62166.246184788833489
482,S2_120_0_126,120,120,Downtown San Diego - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=120,000099,FFFFFF,Bus,S2_120_0_126_120,"(0, 0, 153)","(255, 255, 255)",67806.653558923921082
483,S2_120_0_127,120,120,Downtown San Diego - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=120,000099,FFFFFF,Bus,S2_120_0_127_120,"(0, 0, 153)","(255, 255, 255)",29084.344713229718764
484,S2_120_0_129,120,120,Downtown San Diego - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=120,000099,FFFFFF,Bus,S2_120_0_129_120,"(0, 0, 153)","(255, 255, 255)",54023.321998431820248
485,S2_120_1_125,120,120,Downtown San Diego - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=120,000099,FFFFFF,Bus,S2_120_1_125_120,"(0, 0, 153)","(255, 255, 255)",62839.049482248257846
486,S2_120_1_128,120,120,Downtown San Diego - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=120,000099,FFFFFF,Bus,S2_120_1_128_120,"(0, 0, 153)","(255, 255, 255)",25073.853503416023159
487,S2_120_1_130,120,120,Downtown San Diego - Kearny Mesa Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=120,000099,FFFFFF,Bus,S2_120_1_130_120,"(0, 0, 153)","(255, 255, 255)",46213.582165547719342
488,S2_12_2_11,12,12,City College - Skyline Hills,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=12,000099,FFFFFF,Bus,S2_12_2_11_12,"(0, 0, 153)","(255, 255, 255)",20839.431985513965628
489,S2_12_2_27,12,12,City College - Skyline Hills,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=12,000099,FFFFFF,Bus,S2_12_2_27_12,"(0, 0, 153)","(255, 255, 255)",49147.716309812720283
490,S2_12_3_24,12,12,City College - Skyline Hills,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=12,000099,FFFFFF,Bus,S2_12_3_24_12,"(0, 0, 153)","(255, 255, 255)",25543.023224025608215
491,S2_12_3_26,12,12,City College - Skyline Hills,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=12,000099,FFFFFF,Bus,S2_12_3_26_12,"(0, 0, 153)","(255, 255, 255)",52285.835347865271615
492,S2_12_3_28,12,12,City College - Skyline Hills,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=12,000099,FFFFFF,Bus,S2_12_3_28_12,"(0, 0, 153)","(255, 255, 255)",50947.871559890947537
493,S2_12_3_29,12,12,City College - Skyline Hills,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=12,000099,FFFFFF,Bus,S2_12_3_29_12,"(0, 0, 153)","(255, 255, 255)",27418.414045650009939
494,S2_13_0_173,13,13,Kaiser Hospital  - 24th St Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=13,000099,FFFFFF,Bus,S2_13_0_173_13,"(0, 0, 153)","(255, 255, 255)",39620.483731190121034
495,S2_13_0_188,13,13,Kaiser Hospital  - 24th St Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=13,000099,FFFFFF,Bus,S2_13_0_188_13,"(0, 0, 153)","(255, 255, 255)",65570.572453849352314
496,S2_13_0_192,13,13,Kaiser Hospital  - 24th St Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=13,000099,FFFFFF,Bus,S2_13_0_192_13,"(0, 0, 153)","(255, 255, 255)",25950.088722659213090
497,S2_13_1_172,13,13,Kaiser Hospital  - 24th St Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=13,000099,FFFFFF,Bus,S2_13_1_172_13,"(0, 0, 153)","(255, 255, 255)",40369.915804770869727
498,S2_13_1_189,13,13,Kaiser Hospital  - 24th St Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=13,000099,FFFFFF,Bus,S2_13_1_189_13,"(0, 0, 153)","(255, 255, 255)",65764.538341507228324
499,S2_13_1_190,13,13,Kaiser Hospital  - 24th St Transit Center,3,MTS,,https://www.sdmts.com/schedules-real-time?fragment=13,000099,FFFFFF,Bus,S2_13_1_190_13,"(0, 0, 153)","(255, 255, 255)",56919.257466804228898
